transaction_id,year,origin_gta_property_id,destination_type,destination_id,purpose,heads
TX00002258,2017,GTA_MT_0047,slaughterhouse,SH_MT_04,slaughter,43
TX00002259,2017,GTA_MT_0047,property,GTA_MT_0051,breeding,53
TX00002260,2017,GTA_MT_0048,slaughterhouse,SH_MT_03,slaughter,178
TX00002261,2017,GTA_MT_0048,property,GTA_MT_0052,other,78
TX00002262,2017,GTA_MT_0049,property,GTA_MT_0053,fattening,101
TX00002263,2017,GTA_MT_0050,slaughterhouse,SH_MT_02,slaughter,224
TX00002264,2017,GTA_MT_0050,property,GTA_MT_0058,breeding,107
TX00002265,2017,GTA_MT_0051,slaughterhouse,SH_MT_03,slaughter,138
TX00002266,2017,GTA_MT_0051,slaughterhouse,SH_MT_04,slaughter,44
TX00002267,2017,GTA_MT_0051,property,GTA_MT_0055,other,123
TX00002268,2017,GTA_MT_0052,slaughterhouse,SH_MT_04,slaughter,176
TX00002269,2017,GTA_MT_0052,property,GTA_MT_0056,fattening,51
TX00002270,2017,GTA_MT_0053,slaughterhouse,SH_MT_01,slaughter,199
TX00002271,2017,GTA_MT_0053,slaughterhouse,SH_MT_02,slaughter,20
TX00002272,2017,GTA_MT_0053,property,GTA_MT_0057,breeding,70
TX00002273,2017,GTA_MT_0054,property,GTA_MT_0058,other,99
TX00002274,2017,GTA_MT_0055,slaughterhouse,SH_MT_03,slaughter,162
TX00002275,2017,GTA_MT_0055,slaughterhouse,SH_MT_04,slaughter,23
TX00002276,2017,GTA_MT_0055,property,GTA_MT_0063,fattening,104
TX00002277,2017,GTA_MT_0056,slaughterhouse,SH_MT_03,slaughter,219
TX00002278,2017,GTA_MT_0056,property,GTA_MT_0060,breeding,60
TX00002279,2017,GTA_MT_0056,property,GTA_MT_0060,other,13
TX00002280,2017,GTA_MT_0057,slaughterhouse,SH_MT_01,slaughter,146
TX00002281,2017,GTA_MT_0057,slaughterhouse,SH_MT_02,slaughter,22
TX00002282,2017,GTA_MT_0057,property,GTA_MT_0061,other,100
TX00002283,2017,GTA_MT_0058,slaughterhouse,SH_MT_02,slaughter,210
TX00002284,2017,GTA_MT_0058,property,GTA_MT_0062,fattening,111
TX00002285,2017,GTA_MT_0059,property,GTA_MT_0063,breeding,61
TX00002286,2017,GTA_MT_0060,slaughterhouse,SH_MT_04,slaughter,263
TX00002287,2017,GTA_MT_0060,property,GTA_MT_0068,other,110
TX00002288,2017,GTA_MT_0061,slaughterhouse,SH_MT_01,slaughter,183
TX00002289,2017,GTA_MT_0061,slaughterhouse,SH_MT_02,slaughter,17
TX00002290,2017,GTA_MT_0061,property,GTA_MT_0065,fattening,18
TX00002291,2017,GTA_MT_0062,slaughterhouse,SH_MT_02,slaughter,137
TX00002292,2017,GTA_MT_0062,property,GTA_MT_0066,breeding,32
TX00002293,2017,GTA_MT_0063,slaughterhouse,SH_MT_03,slaughter,164
TX00002294,2017,GTA_MT_0063,slaughterhouse,SH_MT_04,slaughter,41
TX00002295,2017,GTA_MT_0063,property,GTA_MT_0067,other,124
TX00002296,2017,GTA_MT_0064,property,GTA_MT_0068,fattening,118
TX00002297,2017,GTA_MT_0065,slaughterhouse,SH_MT_01,slaughter,171
TX00002298,2017,GTA_MT_0065,slaughterhouse,SH_MT_02,slaughter,36
TX00002299,2017,GTA_MT_0065,property,GTA_MT_0001,breeding,39
TX00002300,2017,GTA_MT_0066,slaughterhouse,SH_MT_01,slaughter,205
TX00002301,2017,GTA_MT_0066,property,GTA_MT_0070,other,39
TX00002302,2017,GTA_MT_0067,slaughterhouse,SH_MT_03,slaughter,148
TX00002303,2017,GTA_MT_0067,slaughterhouse,SH_MT_04,slaughter,34
TX00002304,2017,GTA_MT_0067,property,GTA_MT_0071,fattening,30
TX00002305,2017,GTA_MT_0067,property,GTA_MT_0071,other,3
TX00002306,2017,GTA_MT_0068,slaughterhouse,SH_MT_04,slaughter,181
TX00002307,2017,GTA_MT_0068,property,GTA_MT_0072,breeding,62
TX00002308,2017,GTA_MT_0069,property,GTA_MT_0001,other,92
TX00002309,2017,GTA_MT_0070,slaughterhouse,SH_MT_01,slaughter,224
TX00002310,2017,GTA_MT_0070,property,GTA_MT_0002,fattening,22
TX00002311,2017,GTA_MT_0071,slaughterhouse,SH_MT_03,slaughter,215
TX00002312,2017,GTA_MT_0071,slaughterhouse,SH_MT_04,slaughter,27
TX00002313,2017,GTA_MT_0071,property,GTA_MT_0003,breeding,51
TX00002314,2017,GTA_MT_0072,slaughterhouse,SH_MT_04,slaughter,128
TX00002315,2017,GTA_MT_0072,property,GTA_MT_0008,other,18
TX00002316,2017,GTA_PA_0001,slaughterhouse,SH_PA_01,slaughter,148
TX00002317,2017,GTA_PA_0001,slaughterhouse,SH_PA_02,slaughter,36
TX00002318,2017,GTA_PA_0001,property,GTA_PA_0005,fattening,24
TX00002319,2017,GTA_PA_0001,property,GTA_PA_0005,other,5
TX00002320,2017,GTA_PA_0002,slaughterhouse,SH_PA_02,slaughter,220
TX00002321,2017,GTA_PA_0002,property,GTA_PA_0006,breeding,36
TX00002322,2017,GTA_PA_0003,slaughterhouse,SH_PA_03,slaughter,120
TX00002323,2017,GTA_PA_0003,slaughterhouse,SH_PA_04,slaughter,25
TX00002324,2017,GTA_PA_0003,property,GTA_PA_0007,other,92
TX00002325,2017,GTA_PA_0004,property,GTA_PA_0008,fattening,35
TX00002326,2017,GTA_PA_0005,slaughterhouse,SH_PA_01,slaughter,202
TX00002327,2017,GTA_PA_0005,slaughterhouse,SH_PA_02,slaughter,34
TX00002328,2017,GTA_PA_0005,property,GTA_PA_0013,breeding,25
TX00002329,2017,GTA_PA_0006,slaughterhouse,SH_PA_02,slaughter,140
TX00002330,2017,GTA_PA_0006,property,GTA_PA_0010,other,101
TX00002331,2017,GTA_PA_0007,slaughterhouse,SH_PA_03,slaughter,214
TX00002332,2017,GTA_PA_0007,slaughterhouse,SH_PA_04,slaughter,33
TX00002333,2017,GTA_PA_0007,property,GTA_PA_0011,fattening,29
TX00002334,2017,GTA_PA_0008,slaughterhouse,SH_PA_04,slaughter,210
TX00002335,2017,GTA_PA_0008,property,GTA_PA_0012,breeding,90
TX00002336,2017,GTA_PA_0009,property,GTA_PA_0013,other,32
TX00002337,2017,GTA_PA_0010,slaughterhouse,SH_PA_02,slaughter,218
TX00002338,2017,GTA_PA_0010,property,GTA_PA_0018,fattening,53
TX00002339,2017,GTA_PA_0011,slaughterhouse,SH_PA_03,slaughter,157
TX00002340,2017,GTA_PA_0011,slaughterhouse,SH_PA_04,slaughter,20
TX00002341,2017,GTA_PA_0011,property,GTA_PA_0015,breeding,28
TX00002342,2017,GTA_PA_0012,slaughterhouse,SH_PA_03,slaughter,186
TX00002343,2017,GTA_PA_0012,property,GTA_PA_0016,other,72
TX00002344,2017,GTA_PA_0012,property,GTA_PA_0016,other,11
TX00002345,2017,GTA_PA_0013,slaughterhouse,SH_PA_01,slaughter,176
TX00002346,2017,GTA_PA_0013,slaughterhouse,SH_PA_02,slaughter,51
TX00002347,2017,GTA_PA_0013,property,GTA_PA_0017,fattening,36
TX00002348,2017,GTA_PA_0014,property,GTA_PA_0018,breeding,81
TX00002349,2017,GTA_PA_0015,slaughterhouse,SH_PA_03,slaughter,235
TX00002350,2017,GTA_PA_0015,slaughterhouse,SH_PA_04,slaughter,55
TX00002351,2017,GTA_PA_0015,property,GTA_PA_0023,other,64
TX00002352,2017,GTA_PA_0016,slaughterhouse,SH_PA_04,slaughter,195
TX00002353,2017,GTA_PA_0016,property,GTA_PA_0020,fattening,96
TX00002354,2017,GTA_PA_0017,slaughterhouse,SH_PA_01,slaughter,174
TX00002355,2017,GTA_PA_0017,slaughterhouse,SH_PA_02,slaughter,46
TX00002356,2017,GTA_PA_0017,property,GTA_PA_0021,breeding,33
TX00002357,2017,GTA_PA_0018,slaughterhouse,SH_PA_02,slaughter,193
TX00002358,2017,GTA_PA_0018,property,GTA_PA_0022,other,38
TX00002359,2017,GTA_PA_0019,property,GTA_PA_0023,fattening,82
TX00002360,2017,GTA_PA_0020,slaughterhouse,SH_PA_04,slaughter,191
TX00002361,2017,GTA_PA_0020,property,GTA_PA_0028,breeding,69
TX00002362,2017,GTA_PA_0021,slaughterhouse,SH_PA_02,slaughter,175
TX00002363,2017,GTA_PA_0021,slaughterhouse,SH_PA_01,slaughter,39
TX00002364,2017,GTA_PA_0021,property,GTA_PA_0025,other,113
TX00002365,2017,GTA_PA_0022,slaughterhouse,SH_PA_02,slaughter,151
TX00002366,2017,GTA_PA_0022,property,GTA_PA_0026,fattening,94
TX00002367,2017,GTA_PA_0023,slaughterhouse,SH_PA_03,slaughter,208
TX00002368,2017,GTA_PA_0023,slaughterhouse,SH_PA_04,slaughter,29
TX00002369,2017,GTA_PA_0023,property,GTA_PA_0027,breeding,53
TX00002370,2017,GTA_PA_0023,property,GTA_PA_0027,other,4
TX00002371,2017,GTA_PA_0024,property,GTA_PA_0028,other,114
TX00002372,2017,GTA_PA_0025,slaughterhouse,SH_PA_01,slaughter,182
TX00002373,2017,GTA_PA_0025,slaughterhouse,SH_PA_02,slaughter,52
TX00002374,2017,GTA_PA_0025,property,GTA_PA_0033,fattening,52
TX00002375,2017,GTA_PA_0026,slaughterhouse,SH_PA_02,slaughter,150
TX00002376,2017,GTA_PA_0026,property,GTA_PA_0030,breeding,33
TX00002377,2017,GTA_PA_0027,slaughterhouse,SH_PA_03,slaughter,171
TX00002378,2017,GTA_PA_0027,slaughterhouse,SH_PA_04,slaughter,39
TX00002379,2017,GTA_PA_0027,property,GTA_PA_0031,other,67
TX00002380,2017,GTA_PA_0028,slaughterhouse,SH_PA_03,slaughter,175
TX00002381,2017,GTA_PA_0028,property,GTA_PA_0032,fattening,49
TX00002382,2017,GTA_PA_0029,property,GTA_PA_0033,breeding,91
TX00002383,2017,GTA_PA_0030,slaughterhouse,SH_PA_02,slaughter,157
TX00002384,2017,GTA_PA_0030,property,GTA_PA_0038,other,48
TX00002385,2017,GTA_PA_0031,slaughterhouse,SH_PA_03,slaughter,229
TX00002386,2017,GTA_PA_0031,slaughterhouse,SH_PA_04,slaughter,39
TX00002387,2017,GTA_PA_0031,property,GTA_PA_0035,fattening,23
TX00002388,2017,GTA_PA_0032,slaughterhouse,SH_PA_04,slaughter,231
TX00002389,2017,GTA_PA_0032,property,GTA_PA_0036,breeding,90
TX00002390,2017,GTA_PA_0033,slaughterhouse,SH_PA_01,slaughter,193
TX00002391,2017,GTA_PA_0033,slaughterhouse,SH_PA_02,slaughter,45
TX00002392,2017,GTA_PA_0033,property,GTA_PA_0037,other,90
TX00002393,2017,GTA_PA_0034,property,GTA_PA_0038,fattening,64
TX00002394,2017,GTA_PA_0034,property,GTA_PA_0038,other,7
TX00002395,2017,GTA_PA_0035,slaughterhouse,SH_PA_03,slaughter,208
TX00002396,2017,GTA_PA_0035,slaughterhouse,SH_PA_04,slaughter,30
TX00002397,2017,GTA_PA_0035,property,GTA_PA_0043,breeding,75
TX00002398,2017,GTA_PA_0036,slaughterhouse,SH_PA_04,slaughter,149
TX00002399,2017,GTA_PA_0036,property,GTA_PA_0040,other,52
TX00002400,2017,GTA_PA_0037,slaughterhouse,SH_PA_01,slaughter,213
TX00002401,2017,GTA_PA_0037,slaughterhouse,SH_PA_02,slaughter,29
TX00002402,2017,GTA_PA_0037,property,GTA_PA_0041,fattening,49
TX00002403,2017,GTA_PA_0038,slaughterhouse,SH_PA_01,slaughter,90
TX00002404,2017,GTA_PA_0038,property,GTA_PA_0042,breeding,23
TX00002405,2017,GTA_PA_0039,property,GTA_PA_0043,other,76
TX00002406,2017,GTA_PA_0040,slaughterhouse,SH_PA_04,slaughter,170
TX00002407,2017,GTA_PA_0040,property,GTA_PA_0048,fattening,64
TX00002408,2017,GTA_PA_0041,slaughterhouse,SH_PA_02,slaughter,182
TX00002409,2017,GTA_PA_0041,slaughterhouse,SH_PA_01,slaughter,18
TX00002410,2017,GTA_PA_0041,property,GTA_PA_0045,breeding,48
TX00002411,2017,GTA_PA_0042,slaughterhouse,SH_PA_02,slaughter,246
TX00002412,2017,GTA_PA_0042,property,GTA_PA_0046,other,81
TX00002413,2017,GTA_PA_0043,slaughterhouse,SH_PA_03,slaughter,224
TX00002414,2017,GTA_PA_0043,slaughterhouse,SH_PA_04,slaughter,30
TX00002415,2017,GTA_PA_0043,property,GTA_PA_0047,fattening,45
TX00002416,2017,GTA_PA_0044,property,GTA_PA_0048,breeding,113
TX00002417,2017,GTA_PA_0045,slaughterhouse,SH_PA_01,slaughter,86
TX00002418,2017,GTA_PA_0045,slaughterhouse,SH_PA_02,slaughter,59
TX00002419,2017,GTA_PA_0045,property,GTA_PA_0053,other,78
TX00002420,2017,GTA_PA_0045,property,GTA_PA_0053,other,1
TX00002421,2017,GTA_PA_0046,slaughterhouse,SH_PA_02,slaughter,230
TX00002422,2017,GTA_PA_0046,property,GTA_PA_0050,fattening,57
TX00002423,2017,GTA_PA_0047,slaughterhouse,SH_PA_03,slaughter,200
TX00002424,2017,GTA_PA_0047,slaughterhouse,SH_PA_04,slaughter,58
TX00002425,2017,GTA_PA_0047,property,GTA_PA_0051,breeding,33
TX00002426,2017,GTA_PA_0048,slaughterhouse,SH_PA_04,slaughter,120
TX00002427,2017,GTA_PA_0048,property,GTA_PA_0052,other,66
TX00002428,2017,GTA_PA_0049,property,GTA_PA_0053,fattening,55
TX00002429,2017,GTA_PA_0050,slaughterhouse,SH_PA_02,slaughter,220
TX00002430,2017,GTA_PA_0050,property,GTA_PA_0058,breeding,53
TX00002431,2017,GTA_PA_0051,slaughterhouse,SH_PA_03,slaughter,229
TX00002432,2017,GTA_PA_0051,slaughterhouse,SH_PA_04,slaughter,26
TX00002433,2017,GTA_PA_0051,property,GTA_PA_0055,other,47
TX00002434,2017,GTA_PA_0052,slaughterhouse,SH_PA_04,slaughter,152
TX00002435,2017,GTA_PA_0052,property,GTA_PA_0056,fattening,118
TX00002436,2017,GTA_PA_0053,slaughterhouse,SH_PA_01,slaughter,250
TX00002437,2017,GTA_PA_0053,slaughterhouse,SH_PA_02,slaughter,18
TX00002438,2017,GTA_PA_0053,property,GTA_PA_0057,breeding,54
TX00002439,2017,GTA_PA_0054,property,GTA_PA_0058,other,92
TX00002440,2017,GTA_PA_0055,slaughterhouse,SH_PA_03,slaughter,246
TX00002441,2017,GTA_PA_0055,slaughterhouse,SH_PA_04,slaughter,26
TX00002442,2017,GTA_PA_0055,property,GTA_PA_0063,fattening,44
TX00002443,2017,GTA_PA_0056,slaughterhouse,SH_PA_04,slaughter,250
TX00002444,2017,GTA_PA_0056,property,GTA_PA_0060,breeding,30
TX00002445,2017,GTA_PA_0056,property,GTA_PA_0060,other,9
TX00002446,2017,GTA_PA_0057,slaughterhouse,SH_PA_01,slaughter,187
TX00002447,2017,GTA_PA_0057,slaughterhouse,SH_PA_02,slaughter,20
TX00002448,2017,GTA_PA_0057,property,GTA_PA_0061,other,66
TX00002449,2017,GTA_PA_0058,slaughterhouse,SH_PA_02,slaughter,200
TX00002450,2017,GTA_PA_0058,property,GTA_PA_0062,fattening,18
TX00002451,2017,GTA_PA_0059,property,GTA_PA_0063,breeding,118
TX00002452,2017,GTA_PA_0060,slaughterhouse,SH_PA_04,slaughter,97
TX00002453,2017,GTA_PA_0060,property,GTA_PA_0068,other,92
TX00002454,2017,GTA_PA_0061,slaughterhouse,SH_PA_02,slaughter,158
TX00002455,2017,GTA_PA_0061,slaughterhouse,SH_PA_01,slaughter,33
TX00002456,2017,GTA_PA_0061,property,GTA_PA_0065,fattening,61
TX00002457,2017,GTA_PA_0062,slaughterhouse,SH_PA_02,slaughter,109
TX00002458,2017,GTA_PA_0062,property,GTA_PA_0066,breeding,30
TX00002459,2017,GTA_PA_0063,slaughterhouse,SH_PA_03,slaughter,193
TX00002460,2017,GTA_PA_0063,slaughterhouse,SH_PA_04,slaughter,57
TX00002461,2017,GTA_PA_0063,property,GTA_PA_0067,other,40
TX00002462,2017,GTA_PA_0064,property,GTA_PA_0068,fattening,45
TX00002463,2017,GTA_PA_0065,slaughterhouse,SH_PA_01,slaughter,233
TX00002464,2017,GTA_PA_0065,slaughterhouse,SH_PA_02,slaughter,17
TX00002465,2017,GTA_PA_0065,property,GTA_PA_0001,breeding,70
TX00002466,2017,GTA_PA_0066,slaughterhouse,SH_PA_02,slaughter,185
TX00002467,2017,GTA_PA_0066,property,GTA_PA_0070,other,123
TX00002468,2017,GTA_PA_0067,slaughterhouse,SH_PA_03,slaughter,209
TX00002469,2017,GTA_PA_0067,slaughterhouse,SH_PA_04,slaughter,37
TX00002470,2017,GTA_PA_0067,property,GTA_PA_0071,fattening,92
TX00002471,2017,GTA_PA_0067,property,GTA_PA_0071,other,6
TX00002472,2017,GTA_PA_0068,slaughterhouse,SH_PA_04,slaughter,212
TX00002473,2017,GTA_PA_0068,property,GTA_PA_0072,breeding,62
TX00002474,2017,GTA_PA_0069,property,GTA_PA_0001,other,79
TX00002475,2017,GTA_PA_0070,slaughterhouse,SH_PA_02,slaughter,186
TX00002476,2017,GTA_PA_0070,property,GTA_PA_0002,fattening,70
TX00002477,2017,GTA_PA_0071,slaughterhouse,SH_PA_03,slaughter,238
TX00002478,2017,GTA_PA_0071,slaughterhouse,SH_PA_04,slaughter,21
TX00002479,2017,GTA_PA_0071,property,GTA_PA_0003,breeding,91
TX00002480,2017,GTA_PA_0072,slaughterhouse,SH_PA_04,slaughter,106
TX00002481,2017,GTA_PA_0072,property,GTA_PA_0008,other,113
TX00002482,2018,GTA_RO_0001,slaughterhouse,SH_RO_01,slaughter,189
TX00002483,2018,GTA_RO_0001,slaughterhouse,SH_RO_02,slaughter,33
TX00002484,2018,GTA_RO_0001,property,GTA_RO_0005,fattening,49
TX00002485,2018,GTA_RO_0001,property,GTA_RO_0005,other,11
TX00002486,2018,GTA_RO_0002,slaughterhouse,SH_RO_02,slaughter,234
TX00002487,2018,GTA_RO_0002,property,GTA_RO_0006,breeding,76
TX00002488,2018,GTA_RO_0003,property,GTA_RO_0007,other,31
TX00002489,2018,GTA_RO_0004,slaughterhouse,SH_RO_03,slaughter,235
TX00002490,2018,GTA_RO_0004,property,GTA_RO_0012,fattening,61
TX00002491,2018,GTA_RO_0005,slaughterhouse,SH_RO_02,slaughter,243
TX00002492,2018,GTA_RO_0005,slaughterhouse,SH_RO_01,slaughter,48
TX00002493,2018,GTA_RO_0005,property,GTA_RO_0009,breeding,67
TX00002494,2018,GTA_RO_0006,slaughterhouse,SH_RO_01,slaughter,256
TX00002495,2018,GTA_RO_0006,property,GTA_RO_0010,other,82
TX00002496,2018,GTA_RO_0007,slaughterhouse,SH_RO_02,slaughter,157
TX00002497,2018,GTA_RO_0007,slaughterhouse,SH_RO_03,slaughter,55
TX00002498,2018,GTA_RO_0007,property,GTA_RO_0011,fattening,96
TX00002499,2018,GTA_RO_0008,property,GTA_RO_0012,breeding,75
TX00002500,2018,GTA_RO_0009,slaughterhouse,SH_RO_02,slaughter,169
TX00002501,2018,GTA_RO_0009,slaughterhouse,SH_RO_01,slaughter,55
TX00002502,2018,GTA_RO_0009,property,GTA_RO_0017,other,117
TX00002503,2018,GTA_RO_0010,slaughterhouse,SH_RO_02,slaughter,175
TX00002504,2018,GTA_RO_0010,property,GTA_RO_0014,fattening,54
TX00002505,2018,GTA_RO_0011,slaughterhouse,SH_RO_04,slaughter,239
TX00002506,2018,GTA_RO_0011,slaughterhouse,SH_RO_03,slaughter,41
TX00002507,2018,GTA_RO_0011,property,GTA_RO_0015,breeding,20
TX00002508,2018,GTA_RO_0012,slaughterhouse,SH_RO_04,slaughter,228
TX00002509,2018,GTA_RO_0012,property,GTA_RO_0016,other,86
TX00002510,2018,GTA_RO_0012,property,GTA_RO_0016,other,12
TX00002511,2018,GTA_RO_0013,property,GTA_RO_0017,fattening,62
TX00002512,2018,GTA_RO_0014,slaughterhouse,SH_RO_02,slaughter,154
TX00002513,2018,GTA_RO_0014,property,GTA_RO_0022,breeding,24
TX00002514,2018,GTA_RO_0015,slaughterhouse,SH_RO_04,slaughter,250
TX00002515,2018,GTA_RO_0015,slaughterhouse,SH_RO_03,slaughter,50
TX00002516,2018,GTA_RO_0015,property,GTA_RO_0019,other,31
TX00002517,2018,GTA_RO_0016,slaughterhouse,SH_RO_04,slaughter,206
TX00002518,2018,GTA_RO_0016,property,GTA_RO_0020,fattening,63
TX00002519,2018,GTA_RO_0017,slaughterhouse,SH_RO_02,slaughter,193
TX00002520,2018,GTA_RO_0017,slaughterhouse,SH_RO_03,slaughter,51
TX00002521,2018,GTA_RO_0017,property,GTA_RO_0021,breeding,53
TX00002522,2018,GTA_RO_0018,property,GTA_RO_0022,other,74
TX00002523,2018,GTA_RO_0019,slaughterhouse,SH_RO_03,slaughter,233
TX00002524,2018,GTA_RO_0019,slaughterhouse,SH_RO_04,slaughter,17
TX00002525,2018,GTA_RO_0019,property,GTA_RO_0027,fattening,73
TX00002526,2018,GTA_RO_0020,slaughterhouse,SH_RO_04,slaughter,125
TX00002527,2018,GTA_RO_0020,property,GTA_RO_0024,breeding,99
TX00002528,2018,GTA_RO_0021,slaughterhouse,SH_RO_01,slaughter,185
TX00002529,2018,GTA_RO_0021,slaughterhouse,SH_RO_02,slaughter,52
TX00002530,2018,GTA_RO_0021,property,GTA_RO_0025,other,82
TX00002531,2018,GTA_RO_0022,slaughterhouse,SH_RO_02,slaughter,207
TX00002532,2018,GTA_RO_0022,property,GTA_RO_0026,fattening,106
TX00002533,2018,GTA_RO_0023,property,GTA_RO_0027,breeding,122
TX00002534,2018,GTA_RO_0023,property,GTA_RO_0027,other,7
TX00002535,2018,GTA_RO_0024,slaughterhouse,SH_RO_03,slaughter,233
TX00002536,2018,GTA_RO_0024,property,GTA_RO_0032,other,77
TX00002537,2018,GTA_RO_0025,slaughterhouse,SH_RO_01,slaughter,175
TX00002538,2018,GTA_RO_0025,slaughterhouse,SH_RO_02,slaughter,17
TX00002539,2018,GTA_RO_0025,property,GTA_RO_0029,fattening,111
TX00002540,2018,GTA_RO_0026,slaughterhouse,SH_RO_02,slaughter,282
TX00002541,2018,GTA_RO_0026,property,GTA_RO_0030,breeding,104
TX00002542,2018,GTA_RO_0027,slaughterhouse,SH_RO_03,slaughter,228
TX00002543,2018,GTA_RO_0027,slaughterhouse,SH_RO_04,slaughter,56
TX00002544,2018,GTA_RO_0027,property,GTA_RO_0031,other,85
TX00002545,2018,GTA_RO_0028,property,GTA_RO_0032,fattening,85
TX00002546,2018,GTA_RO_0029,slaughterhouse,SH_RO_01,slaughter,264
TX00002547,2018,GTA_RO_0029,slaughterhouse,SH_RO_02,slaughter,35
TX00002548,2018,GTA_RO_0029,property,GTA_RO_0037,breeding,117
TX00002549,2018,GTA_RO_0030,slaughterhouse,SH_RO_02,slaughter,197
TX00002550,2018,GTA_RO_0030,property,GTA_RO_0034,other,46
TX00002551,2018,GTA_RO_0031,slaughterhouse,SH_RO_03,slaughter,234
TX00002552,2018,GTA_RO_0031,slaughterhouse,SH_RO_04,slaughter,24
TX00002553,2018,GTA_RO_0031,property,GTA_RO_0035,fattening,75
TX00002554,2018,GTA_RO_0032,slaughterhouse,SH_RO_03,slaughter,167
TX00002555,2018,GTA_RO_0032,property,GTA_RO_0036,breeding,36
TX00002556,2018,GTA_RO_0033,property,GTA_RO_0037,other,103
TX00002557,2018,GTA_RO_0034,slaughterhouse,SH_RO_04,slaughter,239
TX00002558,2018,GTA_RO_0034,property,GTA_RO_0042,fattening,94
TX00002559,2018,GTA_RO_0034,property,GTA_RO_0042,other,10
TX00002560,2018,GTA_RO_0035,slaughterhouse,SH_RO_03,slaughter,240
TX00002561,2018,GTA_RO_0035,slaughterhouse,SH_RO_04,slaughter,44
TX00002562,2018,GTA_RO_0035,property,GTA_RO_0039,breeding,75
TX00002563,2018,GTA_RO_0036,slaughterhouse,SH_RO_04,slaughter,236
TX00002564,2018,GTA_RO_0036,property,GTA_RO_0040,other,74
TX00002565,2018,GTA_RO_0037,slaughterhouse,SH_RO_01,slaughter,198
TX00002566,2018,GTA_RO_0037,slaughterhouse,SH_RO_02,slaughter,46
TX00002567,2018,GTA_RO_0037,property,GTA_RO_0041,fattening,40
TX00002568,2018,GTA_RO_0038,property,GTA_RO_0042,breeding,105
TX00002569,2018,GTA_RO_0039,slaughterhouse,SH_RO_03,slaughter,214
TX00002570,2018,GTA_RO_0039,slaughterhouse,SH_RO_04,slaughter,50
TX00002571,2018,GTA_RO_0039,property,GTA_RO_0047,other,61
TX00002572,2018,GTA_RO_0040,slaughterhouse,SH_RO_04,slaughter,237
TX00002573,2018,GTA_RO_0040,property,GTA_RO_0044,fattening,85
TX00002574,2018,GTA_RO_0041,slaughterhouse,SH_RO_01,slaughter,187
TX00002575,2018,GTA_RO_0041,slaughterhouse,SH_RO_02,slaughter,56
TX00002576,2018,GTA_RO_0041,property,GTA_RO_0045,breeding,94
TX00002577,2018,GTA_RO_0042,slaughterhouse,SH_RO_02,slaughter,243
TX00002578,2018,GTA_RO_0042,property,GTA_RO_0046,other,98
TX00002579,2018,GTA_RO_0043,property,GTA_RO_0047,fattening,27
TX00002580,2018,GTA_RO_0044,slaughterhouse,SH_RO_03,slaughter,244
TX00002581,2018,GTA_RO_0044,property,GTA_RO_0052,breeding,57
TX00002582,2018,GTA_RO_0045,slaughterhouse,SH_RO_02,slaughter,221
TX00002583,2018,GTA_RO_0045,slaughterhouse,SH_RO_01,slaughter,35
TX00002584,2018,GTA_RO_0045,property,GTA_RO_0049,other,78
TX00002585,2018,GTA_RO_0045,property,GTA_RO_0049,other,2
TX00002586,2018,GTA_RO_0046,slaughterhouse,SH_RO_01,slaughter,183
TX00002587,2018,GTA_RO_0046,property,GTA_RO_0050,fattening,105
TX00002588,2018,GTA_RO_0047,slaughterhouse,SH_RO_02,slaughter,138
TX00002589,2018,GTA_RO_0047,slaughterhouse,SH_RO_01,slaughter,40
TX00002590,2018,GTA_RO_0047,property,GTA_RO_0051,breeding,108
TX00002591,2018,GTA_RO_0048,property,GTA_RO_0052,other,113
TX00002592,2018,GTA_RO_0049,slaughterhouse,SH_RO_02,slaughter,91
TX00002593,2018,GTA_RO_0049,slaughterhouse,SH_RO_01,slaughter,30
TX00002594,2018,GTA_RO_0049,property,GTA_RO_0057,fattening,62
TX00002595,2018,GTA_RO_0050,slaughterhouse,SH_RO_02,slaughter,196
TX00002596,2018,GTA_RO_0050,property,GTA_RO_0054,breeding,18
TX00002597,2018,GTA_RO_0051,slaughterhouse,SH_RO_03,slaughter,203
TX00002598,2018,GTA_RO_0051,slaughterhouse,SH_RO_04,slaughter,46
TX00002599,2018,GTA_RO_0051,property,GTA_RO_0055,other,80
TX00002600,2018,GTA_RO_0052,slaughterhouse,SH_RO_04,slaughter,225
TX00002601,2018,GTA_RO_0052,property,GTA_RO_0056,fattening,117
TX00002602,2018,GTA_RO_0053,property,GTA_RO_0057,breeding,47
TX00002603,2018,GTA_RO_0054,slaughterhouse,SH_RO_02,slaughter,206
TX00002604,2018,GTA_RO_0054,property,GTA_RO_0062,other,44
TX00002605,2018,GTA_RO_0055,slaughterhouse,SH_RO_03,slaughter,269
TX00002606,2018,GTA_RO_0055,slaughterhouse,SH_RO_04,slaughter,46
TX00002607,2018,GTA_RO_0055,property,GTA_RO_0059,fattening,19
TX00002608,2018,GTA_RO_0056,slaughterhouse,SH_RO_04,slaughter,138
TX00002609,2018,GTA_RO_0056,property,GTA_RO_0060,breeding,108
TX00002610,2018,GTA_RO_0056,property,GTA_RO_0060,other,13
TX00002611,2018,GTA_RO_0057,slaughterhouse,SH_RO_02,slaughter,247
TX00002612,2018,GTA_RO_0057,slaughterhouse,SH_RO_01,slaughter,35
